IS_SEGMENTED, SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME, WITH_HIGHLIGHT, FRAGMENT_SIZE, HIGHLIGHT_TIME
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,10,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,10,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,17,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,11,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,13,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,10,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,10,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,22,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,6,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,9,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,8,,,,
False,,163.9mb,487,,,Política Nacional de Resíduos Sólidos,7,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,9,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,1,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,4,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
False,,163.9mb,487,,,PNRS,0,,,,
